,user,state,action,follow_up_state,Recency,Frequency,Monetary
2200,DNCIG,50,call,100,9,3,7
2201,FVEVB,50,call,130,20,9,5
2202,FVKEW,100,call,50,1,9,2
2203,DNCIG,100,call,50,1,3,7
2204,FVEVB,100,call,50,1,3,7
2205,FVKEW,100,call,50,20,3,7
2206,DNCIG,100,call,100,1,3,5
2207,FVEVB,100,call,130,9,16,7
2208,FVNIW,130,call,50,20,3,5
2209,FVKEW,130,call,50,20,9,7
2210,FVKEW,130,call,50,9,3,7
2211,FVKEW,130,call,100,9,9,2
2212,DNCIG,130,call,100,9,9,2
2213,FVEVB,130,call,130,9,9,5
2214,FVNIW,150,call,50,1,3,2
2215,FVKEW,150,call,100,9,3,2
2216,DJFVD,150,call,100,9,3,2
2217,DJFVD,150,call,130,1,9,7
2218,DJFVD,150,call,130,1,3,2
2219,DNCIG,150,call,130,20,16,2
2220,DJFVD,170,call,150,1,16,7
2221,FVNIW,170,call,150,9,16,2
2222,FVEVB,170,call,150,20,16,5
2223,DJFVD,170,call,150,9,3,7
2224,DJFVD,170,call,130,20,3,7
2225,FVEVB,170,call,100,9,3,7
2226,FVKEW,200,call,170,1,16,2
2227,FVEVB,200,call,170,9,16,5
2228,DNCIG,200,call,170,20,3,7
2229,DNCIG,200,call,150,9,16,5
2230,FVEVB,200,call,150,1,3,2
2231,FVKEW,200,call,150,9,9,5
2232,FVKEW,50,email,50,1,3,2
2233,FVKEW,50,email,100,20,16,5
2234,DJFVD,50,email,100,20,16,2
2235,FVNIW,50,email,100,9,3,2
2236,FVEVB,50,email,100,1,16,2
2237,FVNIW,50,email,130,20,3,2
2238,FVKEW,100,email,50,20,9,7
2239,DNCIG,100,email,50,1,3,2
2240,DNCIG,100,email,100,1,3,5
2241,FVNIW,100,email,100,20,16,5
2242,FVEVB,100,email,100,20,16,7
2243,FVNIW,100,email,130,1,3,5
2244,DJFVD,130,email,130,9,9,2
2245,FVKEW,130,email,130,20,3,7
2246,FVKEW,130,email,130,20,16,2
2247,FVNIW,130,email,130,9,9,5
2248,DJFVD,130,email,130,20,3,2
2249,DNCIG,130,email,130,20,9,2
2250,FVEVB,150,email,50,9,3,2
2251,FVEVB,150,email,130,20,9,2
2252,DNCIG,150,email,130,20,16,2
2253,FVKEW,150,email,130,1,9,2
2254,DJFVD,150,email,100,1,9,2
2255,FVNIW,150,email,130,1,9,5
2256,DJFVD,170,email,170,1,9,7
2257,DNCIG,170,email,170,9,9,5
2258,FVEVB,170,email,150,20,3,2
2259,FVNIW,170,email,150,9,3,7
2260,DNCIG,170,email,150,20,16,2
2261,FVKEW,170,email,150,20,9,7
2262,DNCIG,200,email,200,9,9,5
2263,DJFVD,200,email,170,1,3,2
2264,FVNIW,200,email,150,1,3,5
2265,FVEVB,200,email,150,20,9,2
2266,DNCIG,200,email,150,9,9,7
2267,FVEVB,200,email,150,9,3,7
2268,FVEVB,50,agent,100,20,16,7
2269,FVNIW,50,agent,130,20,9,7
2270,FVKEW,50,agent,130,1,16,7
2271,DJFVD,50,agent,150,20,3,5
2272,FVNIW,50,agent,150,9,9,7
2273,DNCIG,50,agent,170,9,9,5
2274,FVKEW,100,agent,130,9,16,5
2275,DJFVD,100,agent,130,1,16,2
2276,FVNIW,100,agent,150,9,16,2
2277,FVKEW,100,agent,150,20,9,2
2278,DNCIG,100,agent,150,20,16,2
2279,FVNIW,100,agent,170,1,3,2
2280,FVNIW,130,agent,130,20,9,5
2281,DNCIG,130,agent,130,9,16,2
2282,FVKEW,130,agent,150,9,9,5
2283,DJFVD,130,agent,150,20,16,2
2284,DNCIG,130,agent,150,20,9,2
2285,DJFVD,130,agent,170,20,9,2
2286,DJFVD,150,agent,150,20,3,7
2287,FVNIW,150,agent,150,1,9,2
2288,DNCIG,150,agent,150,9,16,2
2289,DJFVD,150,agent,170,9,9,5
2290,DNCIG,150,agent,170,1,9,2
2291,FVEVB,150,agent,130,20,3,2
2292,FVNIW,170,agent,150,1,16,5
2293,FVEVB,170,agent,170,1,9,5
2294,DJFVD,170,agent,200,9,3,7
2295,FVEVB,170,agent,200,20,9,7
2296,FVEVB,170,agent,200,9,3,7
2297,DJFVD,170,agent,130,20,3,5
2298,DNCIG,200,agent,200,20,3,5
2299,DNCIG,200,agent,200,20,16,5
2300,FVEVB,200,agent,200,1,9,7
2301,FVNIW,200,agent,170,9,16,5
2302,FVNIW,200,agent,170,9,3,2
2303,DNCIG,200,agent,170,20,16,5
2304,FVKEW,50,tv,50,9,16,7
2305,DJFVD,50,tv,50,20,9,2
2306,DJFVD,50,tv,100,20,16,5
2307,FVKEW,50,tv,100,20,3,5
2308,DNCIG,50,tv,130,1,16,7
2309,FVNIW,50,tv,150,9,3,2
2310,FVKEW,100,tv,100,9,3,5
2311,FVNIW,100,tv,100,1,3,2
2312,DNCIG,100,tv,100,1,9,5
2313,DJFVD,100,tv,130,20,3,5
2314,FVEVB,100,tv,130,1,3,2
2315,FVKEW,100,tv,170,20,3,7
2316,FVEVB,130,tv,130,9,16,7
2317,FVKEW,130,tv,130,1,9,7
2318,DJFVD,130,tv,130,9,9,5
2319,FVKEW,130,tv,150,20,9,2
2320,FVNIW,130,tv,150,9,16,7
2321,FVKEW,130,tv,150,20,16,5
2322,FVEVB,150,tv,150,20,9,5
2323,DNCIG,150,tv,150,20,9,2
2324,FVEVB,150,tv,150,9,16,2
2325,DNCIG,150,tv,150,1,9,7
2326,DJFVD,150,tv,170,1,16,7
2327,FVKEW,150,tv,130,1,16,5
2328,FVNIW,170,tv,170,1,16,5
2329,FVNIW,170,tv,170,20,3,7
2330,FVNIW,170,tv,200,20,3,2
2331,FVNIW,170,tv,150,20,9,2
2332,DJFVD,170,tv,200,9,3,7
2333,FVEVB,170,tv,170,9,3,2
2334,DJFVD,200,tv,200,20,3,5
2335,FVEVB,200,tv,200,20,3,5
2336,FVEVB,200,tv,150,20,9,2
2337,FVNIW,200,tv,170,1,9,5
2338,DNCIG,200,tv,200,1,3,7
2339,FVNIW,200,tv,170,9,16,2
2340,FVKEW,50,no contact,50,1,3,5
2341,FVEVB,50,no contact,50,1,3,2
2342,FVEVB,50,no contact,50,1,16,7
2343,FVNIW,50,no contact,50,9,9,2
2344,FVNIW,50,no contact,50,20,9,5
2345,DNCIG,50,no contact,50,1,3,2
2346,DJFVD,100,no contact,100,20,9,7
2347,FVEVB,100,no contact,50,1,9,5
2348,FVKEW,100,no contact,100,9,16,5
2349,DNCIG,100,no contact,50,1,9,2
2350,FVKEW,100,no contact,130,9,9,7
2351,FVEVB,100,no contact,130,9,3,7
2352,DNCIG,130,no contact,130,20,3,7
2353,FVNIW,130,no contact,150,9,3,2
2354,DNCIG,130,no contact,130,1,3,2
2355,DJFVD,130,no contact,150,1,9,5
2356,DNCIG,130,no contact,100,20,9,7
2357,DJFVD,130,no contact,100,1,9,5
2358,DJFVD,150,no contact,130,9,16,2
2359,DNCIG,150,no contact,130,9,9,2
2360,DJFVD,150,no contact,150,9,9,2
2361,FVEVB,150,no contact,150,20,9,2
2362,DNCIG,150,no contact,170,9,3,5
2363,FVEVB,150,no contact,100,20,3,2
2364,DNCIG,170,no contact,150,1,3,7
2365,FVEVB,170,no contact,170,1,3,7
2366,FVEVB,170,no contact,200,1,3,7
2367,DNCIG,170,no contact,200,1,16,7
2368,FVEVB,170,no contact,200,20,16,2
2369,DNCIG,170,no contact,200,1,9,7
2370,FVNIW,200,no contact,200,20,3,7
2371,FVNIW,200,no contact,200,1,9,7
2372,FVEVB,200,no contact,200,1,9,5
2373,FVNIW,200,no contact,170,20,16,5
2374,DNCIG,200,no contact,200,1,3,5
2375,DNCIG,200,no contact,170,1,9,2
2376,FVNIW,50,mail,50,1,3,2
2377,FVNIW,50,mail,50,20,9,7
2378,DJFVD,50,mail,100,1,16,7
2379,DJFVD,50,mail,130,20,3,2
2380,FVNIW,50,mail,130,1,16,7
2381,FVEVB,50,mail,150,20,16,7
2382,FVKEW,100,mail,100,1,9,2
2383,FVKEW,100,mail,100,20,9,2
2384,DJFVD,100,mail,100,1,16,7
2385,DJFVD,100,mail,130,1,9,7
2386,FVEVB,100,mail,130,9,3,5
2387,FVEVB,100,mail,150,9,3,5
2388,DJFVD,130,mail,50,9,9,2
2389,FVEVB,130,mail,50,9,9,7
2390,FVNIW,130,mail,100,1,3,7
2391,DJFVD,130,mail,130,1,3,7
2392,FVEVB,130,mail,130,1,16,5
2393,DNCIG,130,mail,150,1,9,2
2394,DJFVD,150,mail,50,20,9,5
2395,DJFVD,150,mail,100,1,16,5
2396,FVNIW,150,mail,100,9,9,2
2397,DJFVD,150,mail,130,20,9,7
2398,DNCIG,150,mail,130,1,3,7
2399,DNCIG,150,mail,130,20,9,7
2400,FVEVB,170,mail,200,9,16,7
2401,FVKEW,170,mail,200,20,3,7
2402,FVKEW,170,mail,170,1,3,2
2403,DNCIG,170,mail,170,9,16,2
2404,DJFVD,170,mail,170,1,9,7
2405,DNCIG,170,mail,170,20,9,7
2406,FVKEW,200,mail,200,9,16,7
2407,FVEVB,200,mail,200,1,9,2
2408,FVNIW,200,mail,200,1,9,5
2409,DJFVD,200,mail,200,1,3,7
2410,FVEVB,200,mail,200,9,3,7
2411,DJFVD,200,mail,200,1,16,7
2412,FVKEW,50,call,100,9,3,2
2413,DNCIG,50,call,100,20,3,2
2414,FVEVB,50,call,100,9,9,5
2415,FVKEW,50,call,100,1,9,5
2416,DNCIG,50,call,100,9,3,7
2417,FVEVB,50,call,130,20,9,5
2418,FVKEW,100,call,50,1,9,2
2419,DNCIG,100,call,50,1,3,7
2420,FVEVB,100,call,50,1,3,7
2421,FVKEW,100,call,50,20,3,7
2422,DNCIG,100,call,100,1,3,5
2423,FVEVB,100,call,130,9,16,7
2424,FVNIW,130,call,50,20,3,5
2425,FVKEW,130,call,50,20,9,7
2426,FVKEW,130,call,50,9,3,7
2427,FVKEW,130,call,100,9,9,2
2428,DNCIG,130,call,100,9,9,2
2429,FVEVB,130,call,130,9,9,5
2430,FVNIW,150,call,50,1,3,2
2431,FVKEW,150,call,100,9,3,2
2432,DJFVD,150,call,100,9,3,2
2433,DJFVD,150,call,130,1,9,7
2434,DJFVD,150,call,130,1,3,2
2435,DNCIG,150,call,130,20,16,2
2436,DJFVD,170,call,150,1,16,7
2437,FVNIW,170,call,150,9,16,2
2438,FVEVB,170,call,150,20,16,5
2439,DJFVD,170,call,150,9,3,7
2440,DJFVD,170,call,130,20,3,7
2441,FVEVB,170,call,100,9,3,7
2442,FVKEW,200,call,170,1,16,2
2443,FVEVB,200,call,170,9,16,5
2444,DNCIG,200,call,170,20,3,7
2445,DNCIG,200,call,150,9,16,5
2446,FVEVB,200,call,150,1,3,2
2447,FVKEW,200,call,150,9,9,5
2448,FVKEW,50,email,50,1,3,2
2449,FVKEW,50,email,100,20,16,5
2450,DJFVD,50,email,100,20,16,2
2451,FVNIW,50,email,100,9,3,2
2452,FVEVB,50,email,100,1,16,2
2453,FVNIW,50,email,130,20,3,2
2454,FVKEW,100,email,50,20,9,7
2455,DNCIG,100,email,50,1,3,2
2456,DNCIG,100,email,100,1,3,5
2457,FVNIW,100,email,100,20,16,5
2458,FVEVB,100,email,100,20,16,7
2459,FVNIW,100,email,130,1,3,5
2460,DJFVD,130,email,130,9,9,2
2461,FVKEW,130,email,130,20,3,7
2462,FVKEW,130,email,130,20,16,2
2463,FVNIW,130,email,130,9,9,5
2464,DJFVD,130,email,130,20,3,2
2465,DNCIG,130,email,130,20,9,2
2466,FVEVB,150,email,50,9,3,2
2467,FVEVB,150,email,130,20,9,2
2468,DNCIG,150,email,130,20,16,2
2469,FVKEW,150,email,130,1,9,2
2470,DJFVD,150,email,100,1,9,2
2471,FVNIW,150,email,130,1,9,5
2472,DJFVD,170,email,170,1,9,7
2473,DNCIG,170,email,170,9,9,5
2474,FVEVB,170,email,150,20,3,2
2475,FVNIW,170,email,150,9,3,7
2476,DNCIG,170,email,150,20,16,2
2477,FVKEW,170,email,150,20,9,7
2478,DNCIG,200,email,200,9,9,5
2479,DJFVD,200,email,170,1,3,2
2480,FVNIW,200,email,150,1,3,5
2481,FVEVB,200,email,150,20,9,2
2482,DNCIG,200,email,150,9,9,7
2483,FVEVB,200,email,150,9,3,7
2484,FVEVB,50,agent,100,20,16,7
2485,FVNIW,50,agent,130,20,9,7
2486,FVKEW,50,agent,130,1,16,7
2487,DJFVD,50,agent,150,20,3,5
2488,FVNIW,50,agent,150,9,9,7
2489,DNCIG,50,agent,170,9,9,5
2490,FVKEW,100,agent,130,9,16,5
2491,DJFVD,100,agent,130,1,16,2
2492,FVNIW,100,agent,150,9,16,2
2493,FVKEW,100,agent,150,20,9,2
2494,DNCIG,100,agent,150,20,16,2
2495,FVNIW,100,agent,170,1,3,2
2496,FVNIW,130,agent,130,20,9,5
2497,DNCIG,130,agent,130,9,16,2
2498,FVKEW,130,agent,150,9,9,5
2499,DJFVD,130,agent,150,20,16,2
2500,DNCIG,130,agent,150,20,9,2
2501,DJFVD,130,agent,170,20,9,2
2502,DJFVD,150,agent,150,20,3,7
2503,FVNIW,150,agent,150,1,9,2
2504,DNCIG,150,agent,150,9,16,2
2505,DJFVD,150,agent,170,9,9,5
2506,DNCIG,150,agent,170,1,9,2
2507,FVEVB,150,agent,130,20,3,2
2508,FVNIW,170,agent,150,1,16,5
2509,FVEVB,170,agent,170,1,9,5
2510,DJFVD,170,agent,200,9,3,7
2511,FVEVB,170,agent,200,20,9,7
2512,FVEVB,170,agent,200,9,3,7
2513,DJFVD,170,agent,130,20,3,5
2514,DNCIG,200,agent,200,20,3,5
2515,DNCIG,200,agent,200,20,16,5
2516,FVEVB,200,agent,200,1,9,7
2517,FVNIW,200,agent,170,9,16,5
2518,FVNIW,200,agent,170,9,3,2
2519,DNCIG,200,agent,170,20,16,5
2520,FVKEW,50,tv,50,9,16,7
2521,DJFVD,50,tv,50,20,9,2
2522,DJFVD,50,tv,100,20,16,5
2523,FVKEW,50,tv,100,20,3,5
2524,DNCIG,50,tv,130,1,16,7
2525,FVNIW,50,tv,150,9,3,2
2526,FVKEW,100,tv,100,9,3,5
2527,FVNIW,100,tv,100,1,3,2
2528,DNCIG,100,tv,100,1,9,5
2529,DJFVD,100,tv,130,20,3,5
2530,FVEVB,100,tv,130,1,3,2
2531,FVKEW,100,tv,170,20,3,7
2532,FVEVB,130,tv,130,9,16,7
2533,FVKEW,130,tv,130,1,9,7
2534,DJFVD,130,tv,130,9,9,5
2535,FVKEW,130,tv,150,20,9,2
2536,FVNIW,130,tv,150,9,16,7
2537,FVKEW,130,tv,150,20,16,5
2538,FVEVB,150,tv,150,20,9,5
2539,DNCIG,150,tv,150,20,9,2
2540,FVEVB,150,tv,150,9,16,2
2541,DNCIG,150,tv,150,1,9,7
2542,DJFVD,150,tv,170,1,16,7
2543,FVKEW,150,tv,130,1,16,5
2544,FVNIW,170,tv,170,1,16,5
2545,FVNIW,170,tv,170,20,3,7
2546,FVNIW,170,tv,200,20,3,2
2547,FVNIW,170,tv,150,20,9,2
2548,DJFVD,170,tv,200,9,3,7
2549,FVEVB,170,tv,170,9,3,2
2550,DJFVD,200,tv,200,20,3,5
2551,FVEVB,200,tv,200,20,3,5
2552,FVEVB,200,tv,150,20,9,2
2553,FVNIW,200,tv,170,1,9,5
2554,DNCIG,200,tv,200,1,3,7
2555,FVNIW,200,tv,170,9,16,2
2556,FVKEW,50,no contact,50,1,3,5
2557,FVEVB,50,no contact,50,1,3,2
2558,FVEVB,50,no contact,50,1,16,7
2559,FVNIW,50,no contact,50,9,9,2
2560,FVNIW,50,no contact,50,20,9,5
2561,DNCIG,50,no contact,50,1,3,2
2562,DJFVD,100,no contact,100,20,9,7
2563,FVEVB,100,no contact,50,1,9,5
2564,FVKEW,100,no contact,100,9,16,5
2565,DNCIG,100,no contact,50,1,9,2
2566,FVKEW,100,no contact,130,9,9,7
2567,FVEVB,100,no contact,130,9,3,7
2568,DNCIG,130,no contact,130,20,3,7
2569,FVNIW,130,no contact,150,9,3,2
2570,DNCIG,130,no contact,130,1,3,2
2571,DJFVD,130,no contact,150,1,9,5
2572,DNCIG,130,no contact,100,20,9,7
2573,DJFVD,130,no contact,100,1,9,5
2574,DJFVD,150,no contact,130,9,16,2
2575,DNCIG,150,no contact,130,9,9,2
2576,DJFVD,150,no contact,150,9,9,2
2577,FVEVB,150,no contact,150,20,9,2
2578,DNCIG,150,no contact,170,9,3,5
2579,FVEVB,150,no contact,100,20,3,2
2580,DNCIG,170,no contact,150,1,3,7
2581,FVEVB,170,no contact,170,1,3,7
2582,FVEVB,170,no contact,200,1,3,7
2583,DNCIG,170,no contact,200,1,16,7
2584,FVEVB,170,no contact,200,20,16,2
2585,DNCIG,170,no contact,200,1,9,7
2586,FVNIW,200,no contact,200,20,3,7
2587,FVNIW,200,no contact,200,1,9,7
2588,FVEVB,200,no contact,200,1,9,5
2589,FVNIW,200,no contact,170,20,16,5
2590,DNCIG,200,no contact,200,1,3,5
2591,DNCIG,200,no contact,170,1,9,2
2592,FVNIW,50,mail,50,1,3,2
2593,FVNIW,50,mail,50,20,9,7
2594,DJFVD,50,mail,100,1,16,7
2595,DJFVD,50,mail,130,20,3,2
2596,FVNIW,50,mail,130,1,16,7
2597,FVEVB,50,mail,150,20,16,7
2598,FVKEW,100,mail,100,1,9,2
2599,FVKEW,100,mail,100,20,9,2
2600,DJFVD,100,mail,100,1,16,7
2601,DJFVD,100,mail,130,1,9,7
2602,FVEVB,100,mail,130,9,3,5
2603,FVEVB,100,mail,150,9,3,5
2604,DJFVD,130,mail,50,9,9,2
2605,FVEVB,130,mail,50,9,9,7
2606,FVNIW,130,mail,100,1,3,7
2607,DJFVD,130,mail,130,1,3,7
2608,FVEVB,130,mail,130,1,16,5
2609,DNCIG,130,mail,150,1,9,2
2610,DJFVD,150,mail,50,20,9,5
2611,DJFVD,150,mail,100,1,16,5
2612,FVNIW,150,mail,100,9,9,2
2613,DJFVD,150,mail,130,20,9,7
2614,DNCIG,150,mail,130,1,3,7
2615,DNCIG,150,mail,130,20,9,7
2616,FVEVB,170,mail,200,9,16,7
2617,FVKEW,170,mail,200,20,3,7
2618,FVKEW,170,mail,170,1,3,2
2619,DNCIG,170,mail,170,9,16,2
2620,DJFVD,170,mail,170,1,9,7
2621,DNCIG,170,mail,170,20,9,7
2622,FVKEW,200,mail,200,9,16,7
2623,FVEVB,200,mail,200,1,9,2
2624,FVNIW,200,mail,200,1,9,5
2625,DJFVD,200,mail,200,1,3,7
2626,FVEVB,200,mail,200,9,3,7
2627,DJFVD,200,mail,200,1,16,7
2628,FVKEW,50,call,100,9,3,2
2629,DNCIG,50,call,100,20,3,2
2630,FVEVB,50,call,100,9,9,5
2631,FVKEW,50,call,100,1,9,5
2632,DNCIG,50,call,100,9,3,7
2633,FVEVB,50,call,130,20,9,5
2634,FVKEW,100,call,50,1,9,2
2635,DNCIG,100,call,50,1,3,7
2636,FVEVB,100,call,50,1,3,7
2637,FVKEW,100,call,50,20,3,7
2638,DNCIG,100,call,100,1,3,5
2639,FVEVB,100,call,130,9,16,7
2640,FVNIW,130,call,50,20,3,5
2641,FVKEW,130,call,50,20,9,7
2642,FVKEW,130,call,50,9,3,7
2643,FVKEW,130,call,100,9,9,2
2644,DNCIG,130,call,100,9,9,2
2645,FVEVB,130,call,130,9,9,5
2646,FVNIW,150,call,50,1,3,2
2647,FVKEW,150,call,100,9,3,2
2648,DJFVD,150,call,100,9,3,2
2649,DJFVD,150,call,130,1,9,7
2650,DJFVD,150,call,130,1,3,2
2651,DNCIG,150,call,130,20,16,2
2652,DJFVD,170,call,150,1,16,7
2653,FVNIW,170,call,150,9,16,2
2654,FVEVB,170,call,150,20,16,5
2655,DJFVD,170,call,150,9,3,7
2656,DJFVD,170,call,130,20,3,7
2657,FVEVB,170,call,100,9,3,7
2658,FVKEW,200,call,170,1,16,2
2659,FVEVB,200,call,170,9,16,5
2660,DNCIG,200,call,170,20,3,7
2661,DNCIG,200,call,150,9,16,5
2662,FVEVB,200,call,150,1,3,2
2663,FVKEW,200,call,150,9,9,5
2664,FVKEW,50,email,50,1,3,2
2665,FVKEW,50,email,100,20,16,5
2666,DJFVD,50,email,100,20,16,2
2667,FVNIW,50,email,100,9,3,2
2668,FVEVB,50,email,100,1,16,2
2669,FVNIW,50,email,130,20,3,2
2670,FVKEW,100,email,50,20,9,7
2671,DNCIG,100,email,50,1,3,2
2672,DNCIG,100,email,100,1,3,5
2673,FVNIW,100,email,100,20,16,5
2674,FVEVB,100,email,100,20,16,7
2675,FVNIW,100,email,130,1,3,5
2676,DJFVD,130,email,130,9,9,2
2677,FVKEW,130,email,130,20,3,7
2678,FVKEW,130,email,130,20,16,2
2679,FVNIW,130,email,130,9,9,5
2680,DJFVD,130,email,130,20,3,2
2681,DNCIG,130,email,130,20,9,2
2682,FVEVB,150,email,50,9,3,2
2683,FVEVB,150,email,130,20,9,2
2684,DNCIG,150,email,130,20,16,2
2685,FVKEW,150,email,130,1,9,2
2686,DJFVD,150,email,100,1,9,2
2687,FVNIW,150,email,130,1,9,5
2688,DJFVD,170,email,170,1,9,7
2689,DNCIG,170,email,170,9,9,5
2690,FVEVB,170,email,150,20,3,2
2691,FVNIW,170,email,150,9,3,7
2692,DNCIG,170,email,150,20,16,2
2693,FVKEW,170,email,150,20,9,7
2694,DNCIG,200,email,200,9,9,5
2695,DJFVD,200,email,170,1,3,2
2696,FVNIW,200,email,150,1,3,5
2697,FVEVB,200,email,150,20,9,2
2698,DNCIG,200,email,150,9,9,7
2699,FVEVB,200,email,150,9,3,7
2700,FVEVB,50,agent,100,20,16,7
2701,FVNIW,50,agent,130,20,9,7
2702,FVKEW,50,agent,130,1,16,7
2703,DJFVD,50,agent,150,20,3,5
2704,FVNIW,50,agent,150,9,9,7
2705,DNCIG,50,agent,170,9,9,5
2706,FVKEW,100,agent,130,9,16,5
2707,DJFVD,100,agent,130,1,16,2
2708,FVNIW,100,agent,150,9,16,2
2709,FVKEW,100,agent,150,20,9,2
2710,DNCIG,100,agent,150,20,16,2
2711,FVNIW,100,agent,170,1,3,2
2712,FVNIW,130,agent,130,20,9,5
2713,DNCIG,130,agent,130,9,16,2
2714,FVKEW,130,agent,150,9,9,5
2715,DJFVD,130,agent,150,20,16,2
2716,DNCIG,130,agent,150,20,9,2
2717,DJFVD,130,agent,170,20,9,2
2718,DJFVD,150,agent,150,20,3,7
2719,FVNIW,150,agent,150,1,9,2
2720,DNCIG,150,agent,150,9,16,2
2721,DJFVD,150,agent,170,9,9,5
2722,DNCIG,150,agent,170,1,9,2
2723,FVEVB,150,agent,130,20,3,2
2724,FVNIW,170,agent,150,1,16,5
2725,FVEVB,170,agent,170,1,9,5
2726,DJFVD,170,agent,200,9,3,7
2727,FVEVB,170,agent,200,20,9,7
2728,FVEVB,170,agent,200,9,3,7
2729,DJFVD,170,agent,130,20,3,5
2730,DNCIG,200,agent,200,20,3,5
2731,DNCIG,200,agent,200,20,16,5
2732,FVEVB,200,agent,200,1,9,7
2733,FVNIW,200,agent,170,9,16,5
2734,FVNIW,200,agent,170,9,3,2
2735,DNCIG,200,agent,170,20,16,5
2736,FVKEW,50,tv,50,9,16,7
2737,DJFVD,50,tv,50,20,9,2
2738,DJFVD,50,tv,100,20,16,5
2739,FVKEW,50,tv,100,20,3,5
2740,DNCIG,50,tv,130,1,16,7
2741,FVNIW,50,tv,150,9,3,2
2742,FVKEW,100,tv,100,9,3,5
2743,FVNIW,100,tv,100,1,3,2
2744,DNCIG,100,tv,100,1,9,5
2745,DJFVD,100,tv,130,20,3,5
2746,FVEVB,100,tv,130,1,3,2
2747,FVKEW,100,tv,170,20,3,7
2748,FVEVB,130,tv,130,9,16,7
2749,FVKEW,130,tv,130,1,9,7
2750,DJFVD,130,tv,130,9,9,5
2751,FVKEW,130,tv,150,20,9,2
2752,FVNIW,130,tv,150,9,16,7
2753,FVKEW,130,tv,150,20,16,5
2754,FVEVB,150,tv,150,20,9,5
2755,DNCIG,150,tv,150,20,9,2
2756,FVEVB,150,tv,150,9,16,2
2757,DNCIG,150,tv,150,1,9,7
2758,DJFVD,150,tv,170,1,16,7
2759,FVKEW,150,tv,130,1,16,5
2760,FVNIW,170,tv,170,1,16,5
2761,FVNIW,170,tv,170,20,3,7
2762,FVNIW,170,tv,200,20,3,2
2763,FVNIW,170,tv,150,20,9,2
2764,DJFVD,170,tv,200,9,3,7
2765,FVEVB,170,tv,170,9,3,2
2766,DJFVD,200,tv,200,20,3,5
2767,FVEVB,200,tv,200,20,3,5
2768,FVEVB,200,tv,150,20,9,2
2769,FVNIW,200,tv,170,1,9,5
2770,DNCIG,200,tv,200,1,3,7
2771,FVNIW,200,tv,170,9,16,2
2772,FVKEW,50,no contact,50,1,3,5
2773,FVEVB,50,no contact,50,1,3,2
2774,FVEVB,50,no contact,50,1,16,7
2775,FVNIW,50,no contact,50,9,9,2
2776,FVNIW,50,no contact,50,20,9,5
2777,DNCIG,50,no contact,50,1,3,2
2778,DJFVD,100,no contact,100,20,9,7
2779,FVEVB,100,no contact,50,1,9,5
2780,FVKEW,100,no contact,100,9,16,5
2781,DNCIG,100,no contact,50,1,9,2
2782,FVKEW,100,no contact,130,9,9,7
2783,FVEVB,100,no contact,130,9,3,7
2784,DNCIG,130,no contact,130,20,3,7
2785,FVNIW,130,no contact,150,9,3,2
2786,DNCIG,130,no contact,130,1,3,2
2787,DJFVD,130,no contact,150,1,9,5
2788,DNCIG,130,no contact,100,20,9,7
2789,DJFVD,130,no contact,100,1,9,5
2790,DJFVD,150,no contact,130,9,16,2
2791,DNCIG,150,no contact,130,9,9,2
2792,DJFVD,150,no contact,150,9,9,2
2793,FVEVB,150,no contact,150,20,9,2
2794,DNCIG,150,no contact,170,9,3,5
2795,FVEVB,150,no contact,100,20,3,2
2796,DNCIG,170,no contact,150,1,3,7
2797,FVEVB,170,no contact,170,1,3,7
2798,FVEVB,170,no contact,200,1,3,7
2799,DNCIG,170,no contact,200,1,16,7
2800,FVEVB,170,no contact,200,20,16,2
2801,DNCIG,170,no contact,200,1,9,7
2802,FVNIW,200,no contact,200,20,3,7
2803,FVNIW,200,no contact,200,1,9,7
2804,FVEVB,200,no contact,200,1,9,5
2805,FVNIW,200,no contact,170,20,16,5
2806,DNCIG,200,no contact,200,1,3,5
2807,DNCIG,200,no contact,170,1,9,2
2808,FVNIW,50,mail,50,1,3,2
2809,FVNIW,50,mail,50,20,9,7
2810,DJFVD,50,mail,100,1,16,7
2811,DJFVD,50,mail,130,20,3,2
2812,FVNIW,50,mail,130,1,16,7
2813,FVEVB,50,mail,150,20,16,7
2814,FVKEW,100,mail,100,1,9,2
2815,FVKEW,100,mail,100,20,9,2
2816,DJFVD,100,mail,100,1,16,7
2817,DJFVD,100,mail,130,1,9,7
2818,FVEVB,100,mail,130,9,3,5
2819,FVEVB,100,mail,150,9,3,5
2820,DJFVD,130,mail,50,9,9,2
2821,FVEVB,130,mail,50,9,9,7
2822,FVNIW,130,mail,100,1,3,7
2823,DJFVD,130,mail,130,1,3,7
2824,FVEVB,130,mail,130,1,16,5
2825,DNCIG,130,mail,150,1,9,2
2826,DJFVD,150,mail,50,20,9,5
2827,DJFVD,150,mail,100,1,16,5
2828,FVNIW,150,mail,100,9,9,2
2829,DJFVD,150,mail,130,20,9,7
2830,DNCIG,150,mail,130,1,3,7
2831,DNCIG,150,mail,130,20,9,7
2832,FVEVB,170,mail,200,9,16,7
2833,FVKEW,170,mail,200,20,3,7
2834,FVKEW,170,mail,170,1,3,2
2835,DNCIG,170,mail,170,9,16,2
2836,DJFVD,170,mail,170,1,9,7
2837,DNCIG,170,mail,170,20,9,7
2838,FVKEW,200,mail,200,9,16,7
